LSOA11,EVENT_COUNT
E01017668,2677
E01017669,4074
E01017670,3773
E01017671,2697
E01017672,2966
E01017673,2363
E01017674,3054
E01017675,3474
E01017676,3367
E01017677,3362
E01017678,2674
E01017679,3329
E01017680,2968
E01017681,2882
E01017682,1733
E01017683,3090
E01017684,2616
E01017687,4926
E01017688,2136
E01017689,2355
E01017690,2773
E01017691,2206
E01017692,3182
E01017693,2166
E01017694,4255
E01017695,3445
E01017696,2693
E01017697,2296
E01017698,2816
E01017699,2394
E01017700,3347
E01017701,3541
E01017702,2865
E01017703,2488
E01017704,2367
E01017705,10244
E01017706,2794
E01017707,3307
E01017708,3296
E01017709,3746
E01017710,3178
E01017711,3928
E01017712,4440
E01017713,2711
E01017714,2588
E01017715,2239
E01017716,4031
E01017717,3687
E01017718,3033
E01017719,2534
E01017720,2504
E01017721,3086
E01017722,3551
E01017723,2896
E01017724,3012
E01017726,3028
E01017727,2936
E01017728,4117
E01017729,3037
E01017730,3769
E01017731,2737
E01017732,2964
E01017733,2648
E01017734,2650
E01017735,2677
E01017736,3961
E01017737,3005
E01017738,3869
E01017739,1951
E01017740,2536
E01017741,3809
E01017742,3333
E01017743,3190
E01017744,2574
E01017745,3500
E01017746,2190
E01017747,2765
E01017748,4145
E01017749,3646
E01017750,4044
E01017751,4066
E01017752,4053
E01017753,2740
E01017754,3801
E01017755,3662
E01017756,3435
E01017757,2640
E01017758,3114
E01017759,3749
E01017760,3356
E01017761,4118
E01017762,2128
E01017763,3458
E01017764,2656
E01017765,2520
E01017766,4775
E01017767,4737
E01017768,4297
E01017769,3202
E01017770,3440
E01017771,3757
E01017773,3283
E01017774,2920
E01017775,3345
E01017776,3916
E01017777,3109
E01017778,2262
E01017779,1931
E01017780,2446
E01017781,2257
E01017782,2580
E01017783,2519
E01017784,2969
E01017785,3454
E01017786,2758
E01017787,2858
E01017788,3437
E01017789,2648
E01017790,3214
E01017791,2950
E01017792,4080
E01017793,3213
E01017794,4154
E01017795,4816
E01017796,3463
E01017797,2269
E01017798,3629
E01017799,3921
E01017800,3021
E01017801,2770
E01017802,3995
E01017803,3153
E01017804,4462
E01017805,4484
E01017806,3999
E01017807,4098
E01017808,3841
E01017809,3870
E01017810,6772
E01017811,3875
E01017812,4354
E01017813,5154
E01017814,3890
E01017815,3874
E01017816,4043
E01017817,4224
E01017818,3995
E01017819,2959
E01017820,3537
E01017821,3153
E01017822,3735
E01017823,3314
E01017824,4465
E01017825,3665
E01017826,3845
E01017827,4579
E01017828,4189
E01017829,5566
E01017830,5071
E01017831,4427
E01017832,3713
E01017833,4730
E01017834,4127
E01017835,4935
E01017836,2600
E01017837,3945
E01017838,2773
E01017839,2820
E01017840,3706
E01017841,3166
E01017842,6592
E01017843,3445
E01017844,4626
E01017845,3905
E01017846,3190
E01017847,3317
E01017848,2463
E01017849,3010
E01017850,2235
E01017851,3226
E01017852,4664
E01017853,2258
E01017854,1943
E01017855,3108
E01017856,2829
E01017857,3074
E01017858,2474
E01017859,3211
E01017860,2394
E01017861,2791
E01017862,3001
E01017863,3055
E01017864,2718
E01017865,3674
E01017866,2776
E01017867,3252
E01017868,3049
E01017869,2572
E01017870,2500
E01017871,3070
E01017872,3786
E01017873,2701
E01017874,2066
E01017875,1900
E01017876,3305
E01017877,3209
E01017878,4034
E01017880,2835
E01017881,4106
E01017882,3510
E01017883,3153
E01017884,3201
E01017885,3852
E01017886,3665
E01017887,2455
E01017888,2274
E01017889,2688
E01017890,2510
E01017891,2676
E01017892,2946
E01017893,4049
E01017894,3251
E01017895,2510
E01017896,2511
E01017897,3353
E01017898,2512
E01017899,3583
E01017900,1935
E01017901,2316
E01017902,3217
E01017903,3288
E01017904,3412
E01017905,4803
E01017906,3684
E01017907,3474
E01017908,4557
E01017909,4400
E01017910,4682
E01017911,2968
E01017912,2734
E01017913,2621
E01017914,2616
E01017915,3224
E01017916,2516
E01017917,3091
E01017918,3631
E01017919,2378
E01017920,2381
E01017921,3051
E01017922,3950
E01017923,2556
E01017924,2547
E01017925,3415
E01017926,2213
E01017927,3652
E01017928,3240
E01017929,4208
E01017930,3773
E01017931,3253
E01017932,3707
E01017933,4540
E01017934,3168
E01017935,3778
E01017936,3283
E01017937,2439
E01017938,2327
E01017939,3266
E01017940,2920
E01017941,3027
E01017942,3272
E01017943,3945
E01017944,3639
E01017945,3962
E01017946,4064
E01017947,4515
E01017948,5369
E01017949,3905
E01017950,2534
E01017951,3174
E01017952,3556
E01017953,4117
E01017954,3510
E01017955,3189
E01017956,3696
E01017957,1865
E01017958,4936
E01017959,4246
E01017960,3410
E01017961,3088
E01017962,4396
E01017963,5456
E01017964,3296
E01017965,4221
E01017966,5987
E01017967,4587
E01017968,3810
E01017969,3700
E01017971,4303
E01017972,3825
E01017973,4175
E01017974,4125
E01017975,3512
E01017976,3819
E01017977,4216
E01017978,3764
E01017979,3739
E01017980,2321
E01017983,4534
E01017984,3131
E01017985,4006
E01017986,3995
E01017987,3366
E01017988,2584
E01017989,4203
E01017990,2212
E01017991,3064
E01017992,5058
E01017993,5331
E01017994,4272
E01017995,4402
E01017996,3096
E01017997,5252
E01017998,2851
E01017999,4873
E01018000,3317
E01018001,3047
E01018002,8504
E01018003,9543
E01018005,4149
E01018006,3654
E01018007,3663
E01018008,3117
E01018009,4566
E01018010,3348
E01018011,7033
E01018012,4858
E01018013,3799
E01018014,3981
E01018015,2942
E01018016,2769
E01018017,3767
E01018019,2730
E01018020,3398
E01018021,4061
E01018022,3776
E01018023,5145
E01018024,2955
E01018025,3247
E01018026,3672
E01018027,4294
E01018029,5383
E01018030,2530
E01018032,5772
E01018033,5346
E01018034,3484
E01018035,5412
E01018036,3943
E01018037,3833
E01018038,3754
E01018039,3698
E01018040,2543
E01018041,2795
E01018042,3233
E01018043,4639
E01018044,3414
E01018045,2653
E01018046,5073
E01018047,4753
E01018049,3973
E01018050,2798
E01018051,4592
E01018052,4592
E01018053,4566
E01018054,5946
E01018055,5024
E01018056,4473
E01018057,5207
E01018058,2884
E01018059,2697
E01018060,3153
E01018061,1996
E01018062,5468
E01018063,5293
E01018064,3825
E01018065,5506
E01018066,3387
E01018067,3773
E01018068,3494
E01018069,4470
E01018070,3771
E01018071,4760
E01018072,3484
E01018073,5212
E01018074,2211
E01018075,2414
E01018076,4740
E01018077,4301
E01018078,4308
E01018079,4127
E01018080,4436
E01018081,3834
E01018082,4039
E01018083,3319
E01018084,4623
E01018085,3588
E01018086,4130
E01018087,5137
E01018088,3732
E01018090,4683
E01018091,3301
E01018092,3843
E01018093,5410
E01018094,4503
E01018095,3684
E01018096,4339
E01018097,3823
E01018098,2479
E01018099,2493
E01018100,2387
E01018101,2357
E01018102,5678
E01018103,2296
E01018104,2564
E01018105,2563
E01018106,2991
E01018107,3940
E01018108,4107
E01018109,3691
E01018110,5249
E01018111,5123
E01018113,2906
E01018115,4331
E01018116,2320
E01018117,4208
E01018118,3318
E01018119,2763
E01018120,3724
E01018121,2401
E01018122,2626
E01018123,3155
E01018124,3799
E01018125,2744
E01018126,2564
E01018127,2672
E01018128,2260
E01018129,3099
E01018130,3284
E01018131,3034
E01018132,4185
E01018133,2598
E01018134,2667
E01018135,7349
E01018136,3904
E01018137,2833
E01018138,3852
E01018139,3581
E01018140,2282
E01018141,3213
E01018142,3539
E01018143,4052
E01018144,3141
E01018145,2322
E01018146,3959
E01018147,2959
E01018148,3511
E01018149,2100
E01018150,2882
E01018151,4253
E01018152,2541
E01018153,2928
E01018154,4364
E01018155,2900
E01018156,4131
E01018157,3198
E01018158,3711
E01018159,3143
E01018160,3357
E01018161,2172
E01018162,2578
E01018163,2274
E01018164,2355
E01018165,1986
E01018166,3464
E01018167,2619
E01018168,4490
E01018169,3571
E01018170,3464
E01018171,2971
E01018172,2817
E01018173,1429
E01018174,3178
E01018175,2439
E01018176,2036
E01018177,3181
E01018178,3140
E01018179,2347
E01018180,2571
E01018181,5431
E01018182,2629
E01018183,2650
E01018184,2398
E01018185,3729
E01018186,3377
E01018187,4377
E01018188,2764
E01018189,2669
E01018190,3391
E01018191,1804
E01018192,3115
E01018193,2230
E01018194,2098
E01018195,2156
E01018196,2890
E01018197,2808
E01018198,3186
E01018199,3135
E01018200,2583
E01018201,2694
E01018202,3365
E01018203,4022
E01018204,2993
E01018205,4668
E01018206,3072
E01018207,3037
E01018208,3273
E01018209,2724
E01018210,2608
E01018211,3599
E01018212,3362
E01018213,3438
E01018214,3473
E01018215,2645
E01018216,4097
E01018217,3269
E01018218,4224
E01018219,3578
E01018220,3716
E01018221,3675
E01018222,4312
E01018223,4833
E01018224,3090
E01018225,3438
E01018226,2854
E01018227,4733
E01018228,4105
E01018231,5834
E01018232,6335
E01018233,4844
E01018234,4020
E01018235,5003
E01018236,5001
E01018237,4206
E01018238,3492
E01018239,3898
E01018240,3712
E01018241,2841
E01018242,4447
E01018243,4512
E01018244,4581
E01018245,4047
E01018246,3710
E01018247,4064
E01018248,4875
E01018249,3011
E01018250,3210
E01018251,2386
E01018252,3604
E01018253,2828
E01018254,3815
E01018255,2387
E01018256,4284
E01018257,4357
E01018258,4320
E01018259,3766
E01018260,5391
E01018262,3545
E01018263,3490
E01018264,5396
E01018265,4628
E01018266,6482
E01018267,7720
E01018268,4018
E01018269,4014
E01018270,3098
E01018271,4455
E01018272,3230
E01018273,4662
E01018274,3205
E01018275,6707
E01018276,3335
E01018277,3586
E01018278,4184
E01018279,4383
E01018280,4618
E01018281,5454
E01018282,3389
E01018283,3439
E01018284,2921
E01018285,2926
E01018286,3711
E01018287,2421
E01018288,3248
E01018289,2994
E01018290,5849
E01018291,3166
E01018292,3749
E01018293,4297
E01018294,5126
E01018295,4597
E01018296,2834
E01018297,4957
E01018298,2722
E01018299,5369
E01018300,3822
E01018301,3923
E01018302,3131
E01018303,3240
E01018304,4902
E01018305,3403
E01018306,2933
E01018307,4699
E01018308,5463
E01018309,5686
E01018310,5734
E01018311,5062
E01018312,4720
E01018313,5022
E01018314,6319
E01018315,4233
E01018316,4750
E01018317,5889
E01018319,5857
E01018320,4971
E01018321,3575
E01018322,4195
E01018323,4218
E01018324,3749
E01018325,4126
E01018326,7862
E01018327,7570
E01018328,2663
E01018329,5533
E01018330,2745
E01018331,3363
E01018332,3191
E01018333,4769
E01018334,5069
E01018335,4916
E01018336,3650
E01018337,4112
E01018338,5752
E01018339,6346
E01018340,4538
E01018341,4038
E01018342,4537
E01018343,4668
E01018344,3900
E01018345,3905
E01018346,4694
E01018347,4968
E01018348,8121
E01018349,4531
E01018350,5456
E01018351,5393
E01018352,4961
E01018353,4417
E01018354,5328
E01018355,4298
E01018356,4056
E01018357,3561
E01018358,3395
E01018359,3387
E01018360,6995
E01018361,3734
E01018362,3727
E01018363,3688
E01018364,5114
E01018365,7207
E01018366,5352
E01018367,6820
E01018368,4154
E01018369,4338
E01018370,4566
E01018371,6227
E01018372,5632
E01018373,5446
E01018374,5370
E01018375,4793
E01018376,5421
E01018377,6700
E01018378,4208
E01018379,5648
E01018380,4277
E01018381,3830
E01018382,6373
E01018383,4481
E01018384,4350
E01018385,6108
E01018386,2805
E01018387,3825
E01018388,3305
E01018389,3173
E01018390,3524
E01018391,3372
E01018392,2857
E01018393,4139
E01018394,3580
E01018395,3703
E01018396,2906
E01018397,3092
E01018398,3166
E01018399,3060
E01018400,4562
E01018401,2885
E01018402,3521
E01018403,3606
E01018404,2828
E01018405,2484
E01018406,2296
E01018407,2821
E01018408,3339
E01018409,4274
E01018410,2963
E01018411,3578
E01018412,3384
E01018413,1825
E01018414,2360
E01018415,3165
E01018416,2551
E01018417,3854
E01018418,2983
E01018419,2683
E01018420,3406
E01018421,2228
E01018422,3038
E01018423,3389
E01018424,3283
E01018425,3785
E01018426,3453
E01018427,1913
E01018428,3010
E01018429,3120
E01018430,2547
E01018431,2197
E01018432,2600
E01018433,2562
E01018434,2443
E01018435,3158
E01018436,3028
E01018437,3126
E01018438,2809
E01018439,2778
E01018440,3717
E01018441,2800
E01018442,2857
E01018443,3526
E01018444,5063
E01018445,3794
E01018446,2601
E01018447,3004
E01018448,2708
E01018449,3398
E01018450,4395
E01018451,2882
E01018452,2449
E01018454,2890
E01018455,2782
E01018456,2964
E01018457,3075
E01018458,4800
E01018459,2747
E01018460,2972
E01018461,3099
E01018462,3519
E01018463,2699
E01018464,2528
E01018465,5440
E01018466,5037
E01018467,4372
E01018468,2809
E01018469,3253
E01018470,2436
E01018471,2655
E01018472,2769
E01018473,2564
E01018474,3072
E01018475,2530
E01018476,2843
E01018477,3351
E01018478,2758
E01018479,3614
E01018480,4418
E01018481,4496
E01018482,3157
E01018483,2946
E01018484,4418
E01018485,2634
E01018486,2718
E01018487,2687
E01018488,2748
E01018489,1781
E01018490,3054
E01018491,2946
E01018492,2173
E01018493,2873
E01018494,2933
E01018495,2424
E01018496,3004
E01018497,1980
E01018498,2766
E01018499,2755
E01018500,2643
E01018501,3443
E01018502,3144
E01018503,3318
E01018504,4048
E01018505,1833
E01018506,2244
E01018507,3032
E01018508,2338
E01018509,2155
E01018510,2572
E01018511,3049
E01018512,3217
E01018513,3121
E01018514,3332
E01018515,3722
E01018516,2785
E01018518,4123
E01018519,4338
E01018520,3505
E01018521,4371
E01018522,4888
E01018523,4859
E01018524,4185
E01018525,4178
E01018526,6041
E01018527,5302
E01018528,4856
E01018529,5445
E01018530,3462
E01018531,4703
E01018532,4778
E01018533,3835
E01018534,5239
E01018535,4174
E01018536,3891
E01018537,5393
E01018538,4203
E01018539,3721
E01018540,3944
E01018541,5187
E01018542,3196
E01018543,3711
E01018544,3892
E01018545,5044
E01018546,5141
E01018547,4795
E01018548,7079
E01018549,4652
E01018550,3292
E01018551,4749
E01018552,5811
E01018553,6060
E01018554,7569
E01018555,3166
E01018556,5164
E01018557,5118
E01018558,3004
E01018559,2928
E01018560,3182
E01018561,3350
E01018562,3144
E01018563,7409
E01018564,7985
E01018565,4961
E01018566,5589
E01018567,5027
E01018568,3499
E01018569,3254
E01018570,3873
E01018571,3596
E01018572,3095
E01018573,2111
E01018574,3606
E01018575,2362
E01018576,2641
E01018577,4602
E01018578,1946
E01018579,2207
E01018580,2886
E01018581,1974
E01018582,3679
E01018583,3149
E01018584,2658
E01018585,3084
E01018586,3310
E01018587,3689
E01018588,2259
E01018589,2794
E01018590,2631
E01018591,5220
E01018592,3631
E01018593,3569
E01018594,4435
E01018595,3117
E01018596,3807
E01018597,4248
E01018598,2691
E01018599,2875
E01018600,2803
E01018601,3418
E01018602,3471
E01018603,2241
E01018604,2555
E01018605,2072
E01018606,3338
E01018607,2282
E01018608,2343
E01018609,3701
E01018610,3739
E01018611,3110
E01018612,2153
E01018613,3252
E01018614,3188
E01018615,2000
E01018616,3049
E01018617,3317
E01018618,3675
E01018619,2325
E01018620,2998
E01018621,2421
E01018622,2681
E01018623,2855
E01018624,3252
E01018625,2565
E01018626,4626
E01018627,3544
E01018628,2819
E01018629,3678
E01018630,2414
E01018631,3141
E01018632,2602
E01018633,3483
E01018634,3521
E01018635,2048
E01018636,2717
E01018637,3690
E01018638,3579
E01018639,2492
E01018640,2955
E01018641,2547
E01018642,2026
E01018643,2914
E01018644,2702
E01018645,4492
E01018646,3677
E01018647,3528
E01018648,4326
E01018649,3118
E01018650,2896
E01018651,3296
E01018652,2166
E01018653,3810
E01018654,4424
E01018655,3896
E01018656,2958
E01018657,2615
E01018658,2109
E01018659,2631
E01018660,1796
E01018661,2607
E01018662,2306
E01018663,3156
E01018664,2746
E01018665,2163
E01018666,2725
E01018667,2901
E01018668,3026
E01018669,4883
E01018670,4372
E01018671,2578
E01018672,2985
E01018673,2146
E01018674,2776
E01018675,3712
E01018676,3439
E01018677,3506
E01018678,2775
E01018679,3788
E01018680,2936
E01018681,2816
E01018682,2087
E01018683,3167
E01018684,5882
E01018685,4437
E01018686,2907
E01018687,4073
E01018688,4254
E01018689,4551
E01018690,5421
E01018691,3274
E01018692,3655
E01018693,2824
E01018694,2792
E01018695,4926
E01018696,4467
E01018697,5371
E01018698,5070
E01018699,2868
E01018700,2794
E01018701,2975
E01018702,1907
E01018703,3350
E01018704,2795
E01018705,2688
E01018706,3374
E01018707,4839
E01018708,4719
E01018709,2434
E01018710,2609
E01018711,2711
E01018712,2634
E01018713,6753
E01018714,4171
E01018715,2737
E01018716,3232
E01018717,3157
E01018718,3088
E01018719,2656
E01018720,2803
E01018721,4065
E01018722,4705
E01018723,3499
E01018724,4539
E01018725,3037
E01018726,3021
E01018727,3558
E01018728,3032
E01018729,3442
E01018730,3482
E01018731,3322
E01018732,2616
E01018733,3187
E01018734,2557
E01018735,2111
E01018736,2957
E01018737,3140
E01018738,2850
E01018739,2921
E01018740,2720
E01018741,2360
E01018742,3790
E01018743,2921
E01018744,3043
E01018745,3267
E01018746,3925
E01018747,3455
E01018748,2517
E01018749,3648
E01018750,3825
E01018751,2968
E01018752,3736
E01018753,3066
E01018754,2996
E01018755,2776
E01018756,3170
E01018757,3332
E01018758,4822
E01018759,2712
E01018760,2246
E01018761,3441
E01018762,2245
E01018763,1722
E01018764,2708
E01018765,2528
E01018766,3261
E01018767,2809
E01018768,2878
E01018769,3841
E01018770,2254
E01018771,2719
E01018772,3281
E01018773,2573
E01018774,3246
E01018775,2454
E01018776,1671
E01018777,3739
E01018778,2918
E01018779,4218
E01018780,3889
E01018781,2685
E01018782,2645
E01018783,2610
E01018784,2357
E01018785,2940
E01018786,2554
E01018787,2105
E01018788,3121
E01018789,2040
E01018790,2345
E01018791,2097
E01018792,5080
E01018793,2881
E01018794,2210
E01018795,1920
E01018796,1496
E01018797,2040
E01018798,3262
E01018799,2359
E01018800,2308
E01018803,3816
E01018804,2451
E01018805,3351
E01018806,2326
E01018807,2939
E01018808,2832
E01018809,4845
E01018810,2849
E01018811,3498
E01018812,2583
E01018813,3304
E01018814,2768
E01018815,3982
E01018816,3769
E01018817,4599
E01018818,4222
E01018819,2500
E01018820,4153
E01018821,2678
E01018822,2788
E01018823,3540
E01018824,5283
E01018825,3013
E01018826,4913
E01018827,3315
E01018828,3973
E01018829,2955
E01018830,3167
E01018831,3072
E01018832,2449
E01018833,3609
E01018834,3679
E01018835,3248
E01018836,3144
E01018837,4159
E01018838,3548
E01018839,2020
E01018840,2827
E01018841,2810
E01018842,3273
E01018843,2499
E01018844,3055
E01018845,3455
E01018846,3077
E01018847,2951
E01018848,3593
E01018849,4099
E01018850,2549
E01018851,3131
E01018852,5355
E01018853,4843
E01018854,2630
E01018855,6273
E01018856,3226
E01018857,3209
E01018858,3681
E01018859,3833
E01018860,4616
E01018861,3935
E01018862,3920
E01018863,3645
E01018864,3686
E01018865,4010
E01018866,4350
E01018867,5333
E01018868,3764
E01018869,3778
E01018870,3113
E01018871,3754
E01018872,2774
E01018873,2637
E01018874,3473
E01018875,3730
E01018876,2866
E01018877,4042
E01018878,4457
E01018879,4281
E01018880,4454
E01018881,4250
E01018882,2780
E01018883,3317
E01018884,3324
E01018885,3052
E01018886,3043
E01018887,2992
E01018888,5016
E01018889,2777
E01018890,3195
E01018891,2986
E01018892,3460
E01018893,3351
E01018894,3286
E01018895,3943
E01018896,3562
E01018897,3741
E01018898,2949
E01018899,3953
E01018900,3120
E01018901,3278
E01018902,2323
E01018903,3223
E01018904,5091
E01018905,3207
E01018906,2460
E01018907,2931
E01018908,4044
E01018909,3702
E01018910,4718
E01018911,3392
E01018912,3353
E01018913,3232
E01018914,4589
E01018915,4569
E01018916,2776
E01018917,3165
E01018918,3932
E01018919,3864
E01018920,4322
E01018921,3756
E01018922,5001
E01018923,2333
E01018924,1916
E01018925,3717
E01018926,4550
E01018927,3280
E01018928,3213
E01018929,2588
E01018930,2877
E01018931,2448
E01018932,2962
E01018933,3269
E01018934,4393
E01018935,3776
E01018936,3382
E01018937,4277
E01018938,3729
E01018940,2819
E01018941,2485
E01018942,2600
E01018943,5069
E01018944,2081
